reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source,cleaned_text,is_transfer_issue,has_feature_request,is_technical_complaint,identified_theme,sentiment_score,sentiment_label
gp_rev_dashen_10173,user_ethiopia_722,The app is so slow during transfers. It takes forever to load my account balance.,2,24,2024-11-09,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10174,user_ethiopia_494,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,6,2024-10-09,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10175,user_ethiopia_148,Great interface! Please add fingerprint login or biometric support for security.,4,22,2026-02-04,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10176,user_ethiopia_542,The app is so slow during transfers. It takes forever to load my account balance.,2,3,2025-11-02,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10177,user_ethiopia_524,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,9,2025-11-24,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10178,user_ethiopia_442,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,21,2025-03-18,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10179,user_ethiopia_444,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,5,2025-09-05,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10180,user_ethiopia_952,Extremely slow loading times when making instant payments to other banks.,1,10,2025-03-14,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10181,user_ethiopia_772,"Excellent update, transfers are fast and easy to navigate.",5,13,2025-12-09,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10182,user_ethiopia_348,Great interface! Please add fingerprint login or biometric support for security.,4,25,2025-02-12,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10183,user_ethiopia_476,Very dependable mobile banking system for daily financial operations.,5,11,2025-04-19,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10184,user_ethiopia_603,"Excellent update, transfers are fast and easy to navigate.",5,7,2026-01-10,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10185,user_ethiopia_908,Great interface! Please add fingerprint login or biometric support for security.,4,14,2025-10-31,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10186,user_ethiopia_212,I keep getting a login error and the application crashes repeatedly on launch.,1,19,2026-02-20,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10187,user_ethiopia_467,Constant server communication timeout errors. Fix the customer support line.,1,1,2025-02-20,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10188,user_ethiopia_689,Constant server communication timeout errors. Fix the customer support line.,1,24,2026-01-01,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10189,user_ethiopia_488,The app is so slow during transfers. It takes forever to load my account balance.,2,11,2026-05-12,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10190,user_ethiopia_932,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,3,2025-02-11,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10191,user_ethiopia_270,Great interface! Please add fingerprint login or biometric support for security.,4,9,2025-05-04,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10192,user_ethiopia_867,The app is so slow during transfers. It takes forever to load my account balance.,2,20,2025-08-10,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10193,user_ethiopia_825,"Excellent update, transfers are fast and easy to navigate.",5,13,2026-02-17,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10194,user_ethiopia_712,I keep getting a login error and the application crashes repeatedly on launch.,1,25,2025-06-13,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10195,user_ethiopia_791,Great interface! Please add fingerprint login or biometric support for security.,4,20,2024-10-05,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10196,user_ethiopia_626,Very dependable mobile banking system for daily financial operations.,5,12,2025-09-28,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10197,user_ethiopia_796,The interface hangs on the processing screen when checking my balance. Please optimize.,2,16,2025-02-24,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10198,user_ethiopia_920,The app is so slow during transfers. It takes forever to load my account balance.,2,21,2025-09-15,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10199,user_ethiopia_815,The app is so slow during transfers. It takes forever to load my account balance.,2,21,2025-10-22,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10200,user_ethiopia_760,The interface hangs on the processing screen when checking my balance. Please optimize.,2,9,2024-07-02,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10201,user_ethiopia_422,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,17,2025-12-03,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10202,user_ethiopia_654,Great interface! Please add fingerprint login or biometric support for security.,4,11,2024-08-09,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10203,user_ethiopia_121,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,13,2025-11-05,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10204,user_ethiopia_310,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,1,2025-12-18,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10205,user_ethiopia_113,Great interface! Please add fingerprint login or biometric support for security.,4,21,2025-03-14,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10206,user_ethiopia_216,The interface hangs on the processing screen when checking my balance. Please optimize.,2,16,2025-07-20,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10207,user_ethiopia_960,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,12,2025-04-06,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10208,user_ethiopia_489,Constant server communication timeout errors. Fix the customer support line.,1,5,2024-07-07,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10209,user_ethiopia_282,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,9,2025-06-11,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10210,user_ethiopia_376,"Excellent update, transfers are fast and easy to navigate.",5,9,2025-03-01,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10211,user_ethiopia_271,Extremely slow loading times when making instant payments to other banks.,1,20,2025-06-04,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10212,user_ethiopia_290,The app is so slow during transfers. It takes forever to load my account balance.,2,5,2024-12-18,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10213,user_ethiopia_608,Extremely slow loading times when making instant payments to other banks.,1,24,2025-05-19,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10214,user_ethiopia_848,I keep getting a login error and the application crashes repeatedly on launch.,1,25,2025-06-09,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10215,user_ethiopia_107,Great interface! Please add fingerprint login or biometric support for security.,4,13,2025-11-12,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10216,user_ethiopia_872,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,9,2025-08-25,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10217,user_ethiopia_145,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,21,2024-06-28,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10218,user_ethiopia_194,Constant server communication timeout errors. Fix the customer support line.,1,17,2025-05-04,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10219,user_ethiopia_222,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,3,2025-05-08,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10220,user_ethiopia_523,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,24,2025-06-28,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10221,user_ethiopia_335,"Excellent update, transfers are fast and easy to navigate.",5,16,2025-06-12,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10222,user_ethiopia_709,Very dependable mobile banking system for daily financial operations.,5,4,2025-06-24,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10223,user_ethiopia_500,Great interface! Please add fingerprint login or biometric support for security.,4,10,2025-07-12,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10224,user_ethiopia_188,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,5,2024-07-07,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10225,user_ethiopia_953,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,22,2024-12-16,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10226,user_ethiopia_227,I keep getting a login error and the application crashes repeatedly on launch.,1,9,2024-09-21,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10227,user_ethiopia_586,"Excellent update, transfers are fast and easy to navigate.",5,15,2025-04-01,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10228,user_ethiopia_159,The app is so slow during transfers. It takes forever to load my account balance.,2,16,2025-04-25,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10229,user_ethiopia_147,Extremely slow loading times when making instant payments to other banks.,1,3,2024-10-07,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10230,user_ethiopia_706,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,9,2025-03-04,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10231,user_ethiopia_272,The interface hangs on the processing screen when checking my balance. Please optimize.,2,13,2024-09-11,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10232,user_ethiopia_813,Very dependable mobile banking system for daily financial operations.,5,12,2025-02-09,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10233,user_ethiopia_645,Extremely slow loading times when making instant payments to other banks.,1,20,2024-08-05,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10234,user_ethiopia_304,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,23,2024-10-23,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10235,user_ethiopia_662,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,12,2024-06-30,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10236,user_ethiopia_425,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,12,2024-11-20,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10237,user_ethiopia_957,Very dependable mobile banking system for daily financial operations.,5,17,2025-10-20,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10238,user_ethiopia_582,Extremely slow loading times when making instant payments to other banks.,1,16,2024-12-19,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10239,user_ethiopia_299,The app is so slow during transfers. It takes forever to load my account balance.,2,9,2024-11-05,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10240,user_ethiopia_127,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,13,2024-06-26,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10241,user_ethiopia_824,The app is so slow during transfers. It takes forever to load my account balance.,2,19,2024-11-17,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10242,user_ethiopia_711,"Excellent update, transfers are fast and easy to navigate.",5,3,2026-04-07,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10243,user_ethiopia_529,Extremely slow loading times when making instant payments to other banks.,1,9,2025-02-27,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10244,user_ethiopia_287,Very dependable mobile banking system for daily financial operations.,5,8,2024-10-28,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10245,user_ethiopia_290,The app is so slow during transfers. It takes forever to load my account balance.,2,24,2025-05-18,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10246,user_ethiopia_727,"Excellent update, transfers are fast and easy to navigate.",5,20,2024-07-25,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10247,user_ethiopia_987,The app is so slow during transfers. It takes forever to load my account balance.,2,10,2024-09-12,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10248,user_ethiopia_807,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,23,2025-04-03,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10249,user_ethiopia_509,Great interface! Please add fingerprint login or biometric support for security.,4,5,2025-12-16,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10250,user_ethiopia_975,The app is so slow during transfers. It takes forever to load my account balance.,2,14,2025-06-29,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10251,user_ethiopia_394,Extremely slow loading times when making instant payments to other banks.,1,25,2024-08-24,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10252,user_ethiopia_410,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,24,2025-01-27,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10253,user_ethiopia_172,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,16,2025-11-20,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10254,user_ethiopia_299,The interface hangs on the processing screen when checking my balance. Please optimize.,2,16,2025-03-29,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10255,user_ethiopia_220,"Excellent update, transfers are fast and easy to navigate.",5,23,2025-04-22,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10256,user_ethiopia_107,Constant server communication timeout errors. Fix the customer support line.,1,2,2025-03-20,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10257,user_ethiopia_874,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,9,2025-09-23,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10258,user_ethiopia_198,Constant server communication timeout errors. Fix the customer support line.,1,13,2025-12-06,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10259,user_ethiopia_752,Great interface! Please add fingerprint login or biometric support for security.,4,10,2024-09-27,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10260,user_ethiopia_375,Constant server communication timeout errors. Fix the customer support line.,1,18,2025-08-11,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_dashen_10261,user_ethiopia_597,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,20,2024-08-11,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10262,user_ethiopia_729,The interface hangs on the processing screen when checking my balance. Please optimize.,2,11,2024-11-10,Dashen,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_dashen_10263,user_ethiopia_127,The app is so slow during transfers. It takes forever to load my account balance.,2,21,2025-02-17,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10264,user_ethiopia_813,Great interface! Please add fingerprint login or biometric support for security.,4,13,2026-05-09,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10265,user_ethiopia_565,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,25,2025-06-17,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10266,user_ethiopia_766,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,1,2025-11-16,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10267,user_ethiopia_954,Extremely slow loading times when making instant payments to other banks.,1,18,2024-10-05,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10268,user_ethiopia_134,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,19,2026-01-09,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10269,user_ethiopia_620,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,25,2025-07-31,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10270,user_ethiopia_454,The app is so slow during transfers. It takes forever to load my account balance.,2,0,2026-02-28,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10271,user_ethiopia_578,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,24,2025-05-06,Dashen,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_dashen_10272,user_ethiopia_421,The app is so slow during transfers. It takes forever to load my account balance.,2,14,2024-11-24,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10273,user_ethiopia_335,I keep getting a login error and the application crashes repeatedly on launch.,1,17,2024-12-17,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10274,user_ethiopia_976,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,25,2025-08-05,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10275,user_ethiopia_931,The app is so slow during transfers. It takes forever to load my account balance.,2,10,2026-01-11,Dashen,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10276,user_ethiopia_472,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,19,2025-04-28,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10277,user_ethiopia_453,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,21,2025-08-01,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10278,user_ethiopia_453,"Excellent update, transfers are fast and easy to navigate.",5,5,2024-12-18,Dashen,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_dashen_10279,user_ethiopia_789,Great interface! Please add fingerprint login or biometric support for security.,4,3,2024-07-21,Dashen,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_dashen_10280,user_ethiopia_100,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,5,2025-08-17,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10281,user_ethiopia_245,Extremely slow loading times when making instant payments to other banks.,1,21,2024-10-13,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10282,user_ethiopia_561,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,20,2024-06-21,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10283,user_ethiopia_828,Very dependable mobile banking system for daily financial operations.,5,1,2025-09-13,Dashen,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_dashen_10284,user_ethiopia_908,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,11,2026-01-22,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10285,user_ethiopia_428,Extremely slow loading times when making instant payments to other banks.,1,16,2025-08-19,Dashen,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_dashen_10286,user_ethiopia_965,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,4,2026-04-16,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10287,user_ethiopia_386,I keep getting a login error and the application crashes repeatedly on launch.,1,13,2024-09-26,Dashen,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_dashen_10288,user_ethiopia_289,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,25,2025-11-09,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10289,user_ethiopia_178,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,22,2025-09-15,Dashen,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_dashen_10290,user_ethiopia_766,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,20,2026-02-07,Dashen,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_dashen_10291,user_ethiopia_768,Constant server communication timeout errors. Fix the customer support line.,1,19,2024-12-25,Dashen,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
